1_id	1_span	1_anno_webanno::AnAntecedenteRemoto	1_anno_webanno::AnRipresaScorretta	1_anno_webanno::AnTipoRipresa	1_anno_webanno::AnaforaProblematica	1_anno_webanno::ConnProblematico	1_anno_webanno::ConnProblematicoComm	1_anno_webanno::Inciso	1_anno_webanno::MorphologicalFeatures_value	1_anno_webanno::Tint	1_anno_webanno::gender	1_anno_webanno::lemma	1_anno_webanno::mood	1_anno_webanno::number	1_anno_webanno::paragraph	1_anno_webanno::person	1_anno_webanno::pos	1_anno_webanno::pos_ud	1_anno_webanno::pronType	1_anno_webanno::tense	1_anno_webanno::text_structure	1_anno_webanno::text_structure_comment	1_anno_webanno::verbForm
salt:/itaca-v1.0-b9/NT04GA_BOS04A#sSpan712	per	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	per	'NULL'	'NULL'	'NULL'	'NULL'	E	ADP	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CEN02E#sSpan13	per	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	per	'NULL'	'NULL'	'NULL'	'NULL'	E	ADP	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CEN02E#sSpan22	senza	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	senza	'NULL'	'NULL'	'NULL'	'NULL'	E	ADP	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CEN02E#sSpan85	invece	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	invece	'NULL'	'NULL'	'NULL'	'NULL'	E	ADP	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CEN02E#sSpan94	e	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	e	'NULL'	'NULL'	'NULL'	'NULL'	CC	CCONJ	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CEN02E#sSpan131	per	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	per	'NULL'	'NULL'	'NULL'	'NULL'	E	ADP	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CEN02E#sSpan133	o	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	o	'NULL'	'NULL'	'NULL'	'NULL'	CC	CCONJ	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CEN02E#sSpan135	come	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	come	'NULL'	'NULL'	'NULL'	'NULL'	E	ADP	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CEN02E#sSpan140	perche	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	Gender=Fem\	'NULL'	Fem	perche	'NULL'	Plur	'NULL'	'NULL'	S	NOUN	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CEN02E#sSpan146	senza	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	senza	'NULL'	'NULL'	'NULL'	'NULL'	E	ADP	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CEN02E#sSpan166	Però	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	però	'NULL'	'NULL'	true	'NULL'	B	ADV	'NULL'	'NULL'	Concessione	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CEN02E#sSpan183	senza	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	senza	'NULL'	'NULL'	'NULL'	'NULL'	E	ADP	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CEN02E#sSpan198	e	'NULL'	'NULL'	'NULL'	'NULL'	true	con il gerundio, questa "e" non funziona.	'NULL'	'NULL'	'NULL'	'NULL'	e	'NULL'	'NULL'	'NULL'	'NULL'	CC	CCONJ	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CEN02E#sSpan201	però	'NULL'	'NULL'	'NULL'	'NULL'	true	non mi sembra che questo però avversi o confuti qualcosa, piuttosto continua la linea argomentativa.	'NULL'	'NULL'	'NULL'	'NULL'	però	'NULL'	'NULL'	'NULL'	'NULL'	B	ADV	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CEN02E#sSpan236	però	'NULL'	'NULL'	'NULL'	'NULL'	true	anche qui: non avversa, né confuta	'NULL'	'NULL'	'NULL'	'NULL'	però	'NULL'	'NULL'	'NULL'	'NULL'	B	ADV	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CEN02E#sSpan241	come	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	come	'NULL'	'NULL'	'NULL'	'NULL'	E	ADP	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CEN02E#sSpan243	per esempio	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CEN02E#sSpan251	cosi	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	Gender=Masc\	'NULL'	Masc	cosi	'NULL'	Plur	'NULL'	'NULL'	A	ADJ	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CEN02E#sSpan257	o	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	o	'NULL'	'NULL'	'NULL'	'NULL'	CC	CCONJ	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CEN02E#sSpan271	e	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	e	'NULL'	'NULL'	'NULL'	'NULL'	CC	CCONJ	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CEN02E#sSpan279	per esempio	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CEN02E#sSpan289	per	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	per	'NULL'	'NULL'	'NULL'	'NULL'	E	ADP	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CEN02E#sSpan293	o	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	o	'NULL'	'NULL'	'NULL'	'NULL'	CC	CCONJ	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CEN02E#sSpan306	Però	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	però	'NULL'	'NULL'	true	'NULL'	B	ADV	'NULL'	'NULL'	Confutazione	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CEN02E#sSpan327	perche	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	Gender=Fem\	'NULL'	Fem	perco	'NULL'	Plur	'NULL'	'NULL'	A	ADJ	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CEN02E#sSpan349	e	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	e	'NULL'	'NULL'	'NULL'	'NULL'	CC	CCONJ	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CEN02E#sSpan363	perche	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	VerbForm=Inf	'NULL'	'NULL'	perche	'NULL'	'NULL'	'NULL'	'NULL'	V	VERB	'NULL'	'NULL'	'NULL'	'NULL'	Inf
salt:/itaca-v1.0-b9/NT04GA_CEN02E#sSpan366	quando	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	quando	'NULL'	'NULL'	'NULL'	'NULL'	CS	SCONJ	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CEN02E#sSpan383	e	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	e	'NULL'	'NULL'	'NULL'	'NULL'	CC	CCONJ	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CEN02E#sSpan384	quindi	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	quindi	'NULL'	'NULL'	'NULL'	'NULL'	B	ADV	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CEN02E#sSpan405	o	'NULL'	'NULL'	'NULL'	'NULL'	true	non capisco la funzione	'NULL'	'NULL'	'NULL'	'NULL'	o	'NULL'	'NULL'	'NULL'	'NULL'	CC	CCONJ	'NULL'	'NULL'	Argocontro	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CEN02E#sSpan406	come	'NULL'	'NULL'	'NULL'	'NULL'	true	così come?	'NULL'	'NULL'	'NULL'	'NULL'	come	'NULL'	'NULL'	'NULL'	'NULL'	E	ADP	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CEN02E#sSpan475	e	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	e	'NULL'	'NULL'	'NULL'	'NULL'	CC	CCONJ	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CEN02E#sSpan477	nonostante	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	nonostante	'NULL'	'NULL'	'NULL'	'NULL'	CS	SCONJ	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CEN02E#sSpan485	per esempio	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CEN02E#sSpan494	e	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	e	'NULL'	'NULL'	'NULL'	'NULL'	CC	CCONJ	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CEN02E#sSpan495	quindi	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	quindi	'NULL'	'NULL'	'NULL'	'NULL'	B	ADV	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CEN02E#sSpan523	per	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	per	'NULL'	'NULL'	'NULL'	'NULL'	E	ADP	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CEN02E#sSpan532	e	'NULL'	'NULL'	'NULL'	'NULL'	true	qui ci vorrebbe un denial of expectation (se c'è tanto contatto, allora il lettore potrebbe pensare che sia vedendosi di persona). Con un "però" la relazione sarebbe stata più chiara	'NULL'	'NULL'	'NULL'	'NULL'	e	'NULL'	'NULL'	'NULL'	'NULL'	CC	CCONJ	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CEN02E#sSpan533	senza	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	senza	'NULL'	'NULL'	'NULL'	'NULL'	E	ADP	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CEN02E#sSpan542	e	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	coord-name	'NULL'	e	'NULL'	'NULL'	'NULL'	'NULL'	CC	CCONJ	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CEN02E#sSpan559	prima	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	prima	'NULL'	'NULL'	'NULL'	'NULL'	B	ADV	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CEN02E#sSpan577	Però	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	però	'NULL'	'NULL'	true	'NULL'	B	ADV	'NULL'	'NULL'	Confutazione	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CEN02E#sSpan587	perche	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	Gender=Fem\	'NULL'	Fem	perche	'NULL'	Plur	'NULL'	'NULL'	S	NOUN	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CEN02E#sSpan589	per esempio	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CEN02E#sSpan597	prima del	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CEN02E#sSpan602	oppure	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	oppure	'NULL'	'NULL'	'NULL'	'NULL'	CC	CCONJ	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CEN02E#sSpan606	e	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	e	'NULL'	'NULL'	'NULL'	'NULL'	CC	CCONJ	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CEN02E#sSpan622	e	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	e	'NULL'	'NULL'	'NULL'	'NULL'	CC	CCONJ	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CEN02E#sSpan659	e	'NULL'	'NULL'	'NULL'	'NULL'	true	qui vedrei bene i due punti. Il trovarsi bene ad andare a scuola è sovraordinato rispetto a tutto quello che viene elencato in seguito	'NULL'	'NULL'	'NULL'	'NULL'	e	'NULL'	'NULL'	'NULL'	'NULL'	CC	CCONJ	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CEN02E#sSpan686	e	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	e	'NULL'	'NULL'	'NULL'	'NULL'	CC	CCONJ	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CEN02E#sSpan707	per	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	per	'NULL'	'NULL'	'NULL'	'NULL'	E	ADP	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CUS15M#sSpan40	mentre	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	mentre	'NULL'	'NULL'	'NULL'	'NULL'	CS	SCONJ	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CUS15M#sSpan44	per	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	per	'NULL'	'NULL'	'NULL'	'NULL'	E	ADP	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CUS15M#sSpan100	o	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	o	'NULL'	'NULL'	'NULL'	'NULL'	CC	CCONJ	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CUS15M#sSpan119	per	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	per	'NULL'	'NULL'	'NULL'	'NULL'	E	ADP	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CUS15M#sSpan130	e	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	e	'NULL'	'NULL'	'NULL'	'NULL'	CC	CCONJ	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CUS15M#sSpan133	e	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	e	'NULL'	'NULL'	'NULL'	'NULL'	CC	CCONJ	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CUS15M#sSpan143	per	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	per	'NULL'	'NULL'	'NULL'	'NULL'	E	ADP	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CUS15M#sSpan156	Per	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	per	'NULL'	'NULL'	true	'NULL'	E	ADP	'NULL'	'NULL'	Argopro	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CUS15M#sSpan174	per	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	per	'NULL'	'NULL'	'NULL'	'NULL'	E	ADP	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CUS15M#sSpan221	e	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	e	'NULL'	'NULL'	'NULL'	'NULL'	CC	CCONJ	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CUS15M#sSpan234	e	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	e	'NULL'	'NULL'	'NULL'	'NULL'	CC	CCONJ	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CUS15M#sSpan241	per	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	per	'NULL'	'NULL'	'NULL'	'NULL'	E	ADP	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CUS15M#sSpan255	e	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	e	'NULL'	'NULL'	'NULL'	'NULL'	CC	CCONJ	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CUS15M#sSpan318	però	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	però	'NULL'	'NULL'	'NULL'	'NULL'	B	ADV	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CUS15M#sSpan396	e	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	e	'NULL'	'NULL'	'NULL'	'NULL'	CC	CCONJ	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CUS15M#sSpan402	per	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	per	'NULL'	'NULL'	'NULL'	'NULL'	E	ADP	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CUS15M#sSpan422	tuttavia	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	tuttavia	'NULL'	'NULL'	'NULL'	'NULL'	B	ADV	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CUS15M#sSpan459	ma	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	ma	'NULL'	'NULL'	'NULL'	'NULL'	CC	CCONJ	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CUS15M#sSpan461	e	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	e	'NULL'	'NULL'	'NULL'	'NULL'	CC	CCONJ	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CUS15M#sSpan462	se	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	se	'NULL'	'NULL'	'NULL'	'NULL'	CS	SCONJ	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CUS15M#sSpan529	anche se	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CUS15M#sSpan532	come	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	come	'NULL'	'NULL'	'NULL'	'NULL'	CS	SCONJ	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CUS15M#sSpan565	poiché	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	poiché	'NULL'	'NULL'	'NULL'	'NULL'	CS	SCONJ	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CUS15M#sSpan586	ma	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	ma	'NULL'	'NULL'	'NULL'	'NULL'	CC	CCONJ	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CUS15M#sSpan591	precedentemente	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	precedentemente	'NULL'	'NULL'	'NULL'	'NULL'	B	ADV	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CUS15M#sSpan604	se	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	se	'NULL'	'NULL'	'NULL'	'NULL'	CS	SCONJ	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CUS15M#sSpan613	o	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	o	'NULL'	'NULL'	'NULL'	'NULL'	CC	CCONJ	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CUS15M#sSpan615	inoltre	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	inoltre	'NULL'	'NULL'	'NULL'	'NULL'	B	ADV	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CUS15M#sSpan639	In conclusione	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CUS15M#sSpan668	poiché	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	poiché	'NULL'	'NULL'	'NULL'	'NULL'	CS	SCONJ	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CUS15M#sSpan681	così	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	così	'NULL'	'NULL'	'NULL'	'NULL'	B	ADV	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CUS15M#sSpan691	Per	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	per	'NULL'	'NULL'	true	'NULL'	E	ADP	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
salt:/itaca-v1.0-b9/NT04GA_CUS15M#sSpan699	quindi	'NULL'	'NULL'	'NULL'	'NULL'	false	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'	quindi	'NULL'	'NULL'	'NULL'	'NULL'	B	ADV	'NULL'	'NULL'	'NULL'	'NULL'	'NULL'
